,label,theta 0,theta 1,theta 2,theta 3,theta 4,theta 5
25,7.0,129.06628533161856,152.32229016803387,110.08896403343479,80957.68822537083,61906.92446073983,46102.43223531325
26,7.0,188.53792389918542,197.2955257368262,175.29032413436192,74178.83547432303,66054.57850615954,73464.52959677007
27,7.0,188.61103593579782,184.9006904377087,194.04552739951004,74491.93849358225,64888.073118422646,52949.19253545525
28,7.0,123.3380900917306,125.29306633017126,148.5920901159249,75434.2921960558,59183.92468622725,62330.451144896986
29,7.0,196.05518872061276,102.32504259236781,176.82726586521045,81266.02676076125,56767.229410957996,71927.46336891019
30,7.0,164.54310786459757,139.27777727269236,181.99780943234293,84504.15891235019,57606.75794750968,49384.93030006086
31,7.0,196.691873821775,182.47410795621744,119.3509380608095,80705.1348539267,59274.943358855555,52515.09513245874
32,7.0,105.5045958045662,104.96448260208973,171.60345010797482,80137.05307130935,55957.689873414856,70435.41356585815
33,7.0,105.02153156471505,189.04612908762908,141.8549972160066,79240.8252423014,64422.046562189236,86418.19599208998
34,7.0,141.69146511845264,117.74752221518953,185.5802823961547,79038.71312430635,66286.8210476478,48346.03598312604
35,7.0,117.63295808264697,146.42994793440826,176.8499279910405,72430.99782868035,63064.668717838445,73595.50004873562
36,7.0,152.3430846276346,157.18462890345506,175.79700393237047,76933.78183180786,64407.58355483362,73884.49000175126
37,7.0,180.87016492480626,149.87464465143916,112.26080716857975,78856.49977204218,58564.612521405674,65405.68969981565
38,7.0,159.69324191496605,144.88941997194388,114.03394829501434,85618.910966074,58151.459250153726,80132.07617180984
39,7.0,129.85201079237666,197.74069125767065,115.31375033983065,73380.37541571466,60295.87976171593,71015.61497452855
40,7.0,188.9833693065882,161.81528531027388,150.4233541001708,80387.33297044915,71156.07705178665,84452.34990140334
41,7.0,110.00765506763824,156.74931053257592,106.4070820666618,73646.78034092128,57859.28914379188,64387.56898084168
42,7.0,163.46938496219082,188.22654553227176,191.06527358227947,82161.5470977746,56342.988306181505,74723.09266704961
43,7.0,117.3628168083241,137.43758173641456,141.55902284017594,78572.64314108668,61649.43517970657,50107.40872459938
44,7.0,191.7747378212896,113.46300819028934,154.84861856026825,83468.75607135755,54768.58050252281,51368.74959328357
45,7.0,178.02149035323083,109.02977431616611,101.05812391475052,85399.77032375382,61397.11463645687,80296.79463579613
46,7.0,158.3451924540338,121.27177173163629,153.6718704487974,84905.38761617577,53838.95201763168,50751.08918326912
47,7.0,160.81035165477493,152.0814998150476,120.78953945639807,73933.83085595675,59700.445251731224,61823.83562074002
48,7.0,178.13524276093162,189.20390112872343,140.0945599519489,83070.7753384296,58980.83597944288,72028.60176693289
49,7.0,152.55624464271142,113.51470598088844,183.2731402966319,83923.24192620046,57720.9286914579,62308.335885916735
50,7.0,111.95867004573515,143.14797969563477,120.44609912574458,76336.99280662843,66573.43968810518,62132.591447868734
51,7.0,127.81099586173649,162.42587721190185,164.61510937250694,80529.72582436838,62632.89227335325,85667.52451140276
52,7.0,196.1015291520797,122.15710411779773,144.34931568899498,77263.37227190196,57604.65605984222,71372.53594989989
53,7.0,164.85954969609926,195.06830945433424,139.4683235444066,81527.67414335601,66634.06487363682,48988.61754330231
54,7.0,135.070705822842,190.47206900682852,183.990008338514,89806.08558902767,56973.324409955094,46722.38634239355
55,7.0,195.28031324593303,129.68045782637284,144.41990375641382,83929.98330429234,64455.73229873635,67234.77120163795
56,7.0,176.58385267596003,137.76623576718367,194.5739581082666,88456.19456782115,54901.45187566828,52421.994360257275
57,7.0,120.80080965817675,112.33660270347032,129.40701436892164,76651.02814607053,54526.5288189795,88974.37508845818
58,7.0,105.83218350551424,101.17321873541887,162.43982283918655,77699.91199191574,61720.09811430817,53873.93096280494
59,7.0,150.18975533055334,103.0207252283835,176.66974757654816,80363.9225452887,54429.16585392853,76425.29947257116
60,7.0,114.98977223441405,127.68122771068892,179.663245737604,76470.58270884216,67619.87522538613,58215.30058279722
61,7.0,180.66655518846397,187.14837771432462,175.35242863536513,85805.54458314841,55809.22846251765,67965.90037552413
62,7.0,145.42275576722022,115.93223647741246,176.32570740098006,80801.97757501234,70455.38238511635,62563.28608789012
63,7.0,199.81073357416653,119.92326444779638,127.94229755144781,83961.18674160639,54564.206108901024,65970.3257158103
64,7.0,148.92463956567175,183.2138026574018,196.30887580724988,74213.84455060725,59702.330521642805,78042.73414791957
65,7.0,129.25397756169735,190.35014888584527,144.25424871477247,76876.05809805664,69955.97454755015,87041.56872243587
66,7.0,117.26406151518734,129.9534949701508,163.94162594630512,72181.29134947971,60017.63186024464,71834.12370722728
67,7.0,187.79936460483,152.41891242977337,174.76006848260977,89351.43174864701,60596.298711400974,86358.86084490558
68,7.0,196.0552481436253,152.11702965141316,175.2142047908431,76216.91256523247,61943.459598795496,58756.01923733724
69,7.0,177.40240017422568,158.71072074262295,158.41995126353325,88376.61711293252,56976.89845870517,50509.39787945167
70,7.0,152.25969245376567,171.81715694949486,196.96917356094184,86828.11386840462,55129.20297094847,80410.3833632352
71,7.0,107.9459382175034,191.4836866770419,196.8674376237814,80519.73218756026,63398.571752789954,48709.24961912678
72,7.0,188.67704974005966,101.64940315266489,143.96215411380132,84179.16399141397,59753.22848929247,77369.54086897468
73,7.0,176.848988589756,115.10219363098231,143.93066574888633,89769.26746782131,57139.89687948185,70420.3256702848
74,7.0,162.49372227086832,136.2593618074848,142.86868446250963,84063.20297789096,62846.640590475625,63409.921112426346
75,7.0,130.30118561000216,101.64056897356916,191.0395563176091,88659.72908269282,54385.05340270894,75412.25985828205
76,7.0,164.68607442156707,158.80031768985063,111.4099373135236,81973.19722319023,66924.08130655684,52066.69300366698
77,7.0,113.4367502305658,102.5277903785908,162.29239508997597,85965.36149694977,54789.732308498875,80961.63316360634
78,7.0,101.75056105321546,150.14441123292298,188.10088845900145,75114.79530357206,60768.33796777791,58693.1698899024
79,7.0,152.10294522224015,176.81774173792417,105.5250992466624,77729.84732128112,61259.57790020112,78564.71861273938
80,7.0,132.90396370125498,165.23724944845856,195.68928758610937,84522.99622407669,55576.193091030786,88568.71375065146
81,7.0,156.61864978073453,101.21453482093354,189.71408269795626,78428.86422120867,65497.26053242957,49513.87712570533
82,7.0,191.40117150324238,117.1081613480701,143.3634424653537,81233.86859541916,57645.537506186345,68901.7507416887
83,7.0,177.3284068439937,186.24102541908923,122.30912409452738,78915.55481073112,67361.9042277412,59927.99591502994
84,7.0,188.56673190254253,187.87011639245344,170.90469229072852,84783.77130180967,58508.16846982925,72120.17629715346
85,7.0,180.21346397953482,190.5487012877586,182.48672666463935,82737.19857181638,70595.6483192578,46887.96131180735
86,7.0,186.57049987947818,199.6892521987341,113.52441304110236,89429.89646520422,60161.11353066475,69165.51424145905
87,7.0,191.9169371587676,158.7506363777119,186.0435601253627,73156.80542806289,62020.78803086806,66938.98818609539
88,7.0,138.94561339872732,118.94383319232958,178.6647972939411,77198.62002307462,60179.44766429381,61293.34435612119
89,7.0,170.90614024538309,100.02543645608176,197.76257051475557,81852.64597290778,60425.02554241526,51982.85263669307
90,7.0,104.1789497535962,109.40011825263012,167.67680608759713,80421.17425315104,70139.80587001742,45699.45160799158
91,7.0,110.69147790871882,177.95657222289017,194.28482120293882,81842.94926169835,65975.00804563766,60201.7715551332
92,7.0,119.68685837747948,113.28906511131152,151.47776032720088,77860.7281453448,68414.81159361139,63118.589655009324
93,7.0,182.6933028281258,139.58709579893878,154.2677685362836,85995.25937456966,58770.77274550115,70858.07657278757
94,7.0,162.7026954397712,159.2606055318672,140.1475965197651,86184.6905552952,58418.65946620906,60268.973196595995
95,7.0,133.50008565781877,130.2135342339248,172.0320204241322,89657.9047136404,58065.31254906064,86637.23719319675
96,7.0,130.08679934670457,150.96898186757963,113.50816293469748,86350.32674989075,59549.502694913004,56517.539247581546
97,7.0,155.54099721876028,138.34909888090817,155.1171615527379,74414.17665404466,62390.138576723984,59136.32596392213
98,7.0,135.61857827792448,112.29034568303237,174.48879891047028,77157.2330482247,64189.95585261971,57399.82413147959
99,7.0,139.02003507541212,145.34136187556095,119.09152617823398,71650.60104797408,60940.717036930466,58462.62781515667
100,7.0,191.62111700950277,109.25291550363822,195.87950129895154,77531.66671315163,58360.07246812807,52889.49923185502
101,7.0,196.36601448377166,124.4174366118102,199.12512426585192,84931.91381145654,56986.29218108544,53745.80769680568
102,7.0,131.16988520052564,119.300373417706,141.71881900042422,76248.24680796394,64675.84216479381,85860.91107189597
103,7.0,174.90766697004318,106.10957741828292,100.89564031039802,85446.83722531752,56444.77774651302,75895.50407573202
104,7.0,188.44721235895105,170.38928552485586,141.1229900765175,84999.25310123124,61353.77216380499,84649.94235582807
105,7.0,162.60023124744544,149.95750494741426,130.42447928937526,83778.86280674653,62431.40537659048,54524.96085201028
106,7.0,180.1212528491097,175.40976029057884,109.62100406004274,89017.12662168455,57645.721383238415,60788.75007037478
107,7.0,122.05131571137284,121.80158692760654,190.15446622212573,76071.41821398088,57336.868431361625,69383.65053556545
108,7.0,136.24301775846843,174.2418184316922,170.55780734222787,86333.28326676475,58796.254605616174,53267.31867164921
109,7.0,162.39679463630276,153.7973822104932,163.6842653669339,82950.74306206327,67291.25803493829,71548.0680145953
110,7.0,154.0004729849348,107.30866625436359,103.69856782694835,80952.75969501711,65266.778315139956,81212.35062476661
111,7.0,195.42873164441923,111.45758447519658,164.92181365289616,80971.57081818825,54270.96146216351,45652.96507127031
112,7.0,165.7203686998049,171.78965269208464,146.46106772712778,83490.51023198856,62079.5124768424,63821.005018691045
113,7.0,100.76369611085211,124.99488900899107,115.57608662577005,73886.46074015753,61305.28506064678,47544.69307468721
114,7.0,157.2170484885603,170.76220209785652,114.15959201909217,76181.15880587234,65982.8542174553,64143.15080058895
115,7.0,176.34921777500102,193.2893354684639,132.048564657457,84602.1351909299,59599.80402451025,62715.78708300172
116,7.0,151.31949379680196,155.0525616196906,119.9896258390592,80569.19210762206,58205.19894059848,68624.96071245443
117,7.0,153.5426700325643,150.66603409035054,193.3253135750009,88420.07786430106,61208.82520543447,51676.67251536657
118,7.0,104.44825744432504,102.26073713828939,103.5036258665616,77763.05889248948,65327.19760477742,73638.64169620196
119,7.0,151.13299106212173,143.58673815970326,134.4352336271877,83026.53206356069,65855.07128353573,59233.64978336688
120,7.0,120.26306801905253,133.8317699371849,116.8545333724297,74600.98707099617,60590.28106308863,58794.85499037897
121,7.0,111.76756104412621,199.51348078474945,117.47429138009608,80451.7684718563,65132.92843653063,46718.4206491913
122,7.0,166.04008889994248,147.09312820312388,107.45866296688995,82621.30553313508,64594.59454506161,72701.29254706445
123,7.0,183.15553147515004,170.87682260263554,195.49116280112463,83812.24714991172,57873.481850943404,64876.23706769437
124,7.0,163.46414959743595,189.3079165018935,112.2034863947148,88423.64855459053,62527.47055627353,87125.1094681015
0,8.0,165.53573251380152,140.35014878875808,172.13801739311918,84497.93909058374,74175.26747466152,80388.50001630756
1,8.0,145.26264961191794,142.93021194349942,191.14209588544875,78340.8926184267,83104.35921961858,47338.037364214775
2,8.0,114.61821637278693,112.84948506081544,168.94105257120347,75381.92902761661,78224.4877675607,52495.397710802135
3,8.0,174.01147128264722,101.27648040507718,177.86791650303377,83835.23376959402,79299.42932526991,54118.121294288954
4,8.0,169.02099533289623,165.0209496215461,157.50967672250908,76299.98675972012,88451.61738557488,50031.58166317807
5,8.0,142.11720849057866,115.40437683036126,190.33084920639777,76615.907256604,84212.64587846625,86600.52992547979
6,8.0,155.26268624173727,194.5477920395445,145.5710234640532,74806.75696058963,87679.304353149,86613.21685737853
7,8.0,188.37085855445423,145.34467168415068,109.77722618226993,75334.26392339569,81769.20316115185,88208.26415221885
8,8.0,181.01465438024144,121.77491531716065,177.1027360781371,72967.17406115169,74589.68833275451,73495.15124400839
9,8.0,136.9977669305003,104.55840349163115,170.1912808275185,81326.7021459165,74953.39639241819,58818.681183400855
10,8.0,182.40909282262214,143.40980300305802,162.34091579842152,74574.48077552114,74248.12078134148,82086.84199350112
11,8.0,155.3944166924046,117.94951920758817,168.71303526702337,77191.25170419113,70370.42917479204,70290.60621154489
12,8.0,114.01181131371159,140.60166471217497,131.72480315604406,73927.73197263457,74137.67253986085,51148.37643853772
13,8.0,112.91930405346245,148.59831090919744,191.64355699566912,74622.02945750355,84809.35603626397,82585.02546590532
14,8.0,130.8618063515047,199.84800716660467,115.58748277948028,82333.64269859195,76870.5173056586,79899.73323195423
15,8.0,160.5926227579312,196.0221221222727,195.2611356538644,87516.38647900561,82741.43585535308,76419.3703401103
16,8.0,176.12428302552746,100.15890806058071,174.81843162948857,80267.82396437324,74952.17752268392,68924.3425570965
17,8.0,102.98489181372658,123.24999346267319,117.4086242813666,74097.17972592777,84571.5078331708,52642.249136499915
18,8.0,185.4331299842264,151.57672747528798,156.7292546155393,83437.79396013526,82557.56591759367,88130.92022646319
19,8.0,144.74064625571074,107.98635588469007,171.06596468656699,82005.09838752146,89310.17152128584,69402.46146504152
20,8.0,170.2124484230274,148.22664403446115,194.81416864362808,72997.19645639783,81955.0344342435,70105.86099735975
21,8.0,125.7736229447053,172.7559500988235,173.43657329119293,80199.38200016966,89866.38517126601,70200.27780212933
22,8.0,155.28510494466636,100.04056346748756,173.10126281655857,77377.9606631525,80774.36314296912,81414.80480200949
23,8.0,157.6088108888827,126.11479394942909,112.38414951699896,82017.07899633079,72563.15376046773,85526.80378720834
24,8.0,199.67163654814735,106.74802549260201,183.42569482897576,78669.32495668632,75922.17609524087,46193.056676015614
25,8.0,186.56878936823938,121.16943145838084,128.04795816294362,79669.30283772192,73186.91351179332,84139.99528572356
26,8.0,116.777282114911,144.38282258424206,177.74721731508146,79595.17812481947,82079.43758903987,53414.57055292214
27,8.0,150.7113933868328,198.63038286972048,176.77241767934885,78770.7391917921,80570.75391265363,54635.06605968748
28,8.0,109.55990595474263,189.15800703974548,198.81839474535286,72322.33347807953,77033.79252998819,75767.20979577521
29,8.0,172.60213170996514,137.90751312963292,118.06266437477547,80356.41525496506,89156.84961060665,74631.04533347092
30,8.0,133.7114577832032,156.76803195542934,155.04961323734594,86701.91063492984,75979.66965859335,68332.10227112571
31,8.0,113.6264646574892,126.11118771618072,130.7844780799407,83434.35495720315,70029.32960238199,73750.34728642934
32,8.0,113.59360838177527,128.58789534310208,106.94576008972037,71793.96674829192,77260.30507479643,68376.75601663656
33,8.0,156.92532711555765,137.58765866299686,112.07215295534968,73125.8488342142,82893.1623563887,82142.81264376536
34,8.0,163.14050216511416,110.19377646341312,187.51577616816868,83640.40320662898,78746.32574800737,45434.56660650022
35,8.0,141.0986575577026,160.0947628892343,154.5494338335602,69865.4825507154,83341.65126499097,76759.35396688746
36,8.0,161.98852964684667,115.8026054759371,136.0543216819588,79881.62662967284,77140.93759772411,79905.86392922477
37,8.0,137.1314766812178,105.62379181043057,106.88979753934906,88845.8416490528,78985.27930107212,55841.201004229806
38,8.0,100.11680016479741,101.48670645073813,124.96916717026542,69127.23236185682,81500.70389120819,49243.89511127167
39,8.0,150.5429982938874,126.10578101294203,160.00818616397345,85642.40708240685,74548.81035004693,55959.54260086673
40,8.0,142.22041309286644,169.0830154510357,137.8034069124967,75848.7616240918,80020.48041249975,53190.48747452872
41,8.0,132.6440655727067,102.4291976588023,140.8968903739577,77811.99412771116,84948.637776483,66215.15409838998
42,8.0,105.24633826861512,131.89251010936135,135.54471358373246,77943.74307222219,74526.34975236187,47525.69760067031
43,8.0,169.31481240868004,105.85855710174329,123.25226879269229,82290.75073636431,85560.60264132213,67519.65481771549
44,8.0,145.01761594177623,104.28130806271908,195.30406452760423,73463.11582360201,80835.73665924478,52538.79736791512
45,8.0,123.03282630242354,173.35277159111345,145.33393814965723,73196.3254120874,81100.2690700363,76791.6129659523
46,8.0,128.1073668750346,188.116265853271,135.05813217856044,72843.74020554015,83230.1282120081,76001.89514370437
47,8.0,119.298367579116,150.57273755560095,192.36606606853488,79395.97410071976,76679.25415102876,71089.2021492881
48,8.0,126.26518326419374,115.21992431892191,165.7299516341686,80143.53789489999,70696.13784312143,78962.44788994611
49,8.0,136.16831033309063,144.65669252570518,167.86647265605149,74879.2170820213,74792.11004378769,67341.3316011087
50,8.0,129.32025486999257,173.09841020744562,146.96892867469816,81607.81563650802,80481.20281998918,55168.30978358467
51,8.0,177.48415886690645,190.07100421401833,178.96437400487847,86436.13266417985,84252.84864480558,49801.28440271342
52,8.0,119.19320787614019,187.16176612269794,193.60412401548916,74919.71326823116,82907.31421213306,64693.37871024688
53,8.0,150.06120323548646,199.33681038642396,143.0273392251787,72876.57920140604,78811.57695903009,82889.60545492347
54,8.0,110.23865098773999,148.72594830326412,191.80489577529906,78215.44249666695,77837.8975028953,84568.30257421231
55,8.0,167.97646775121171,175.87007372055803,107.32562931783657,89642.07832682785,80314.51956846661,56975.70154127838
56,8.0,181.5121464898087,183.7261827342416,154.0571407935942,84363.91792339808,73387.85519322776,62526.907058099554
57,8.0,140.72187974973474,123.30682939636097,162.47107653450325,88777.675153583,80513.97989582611,46607.276441941736
58,8.0,187.35321032340283,113.98661716306232,154.02910044913625,81894.12952869214,73582.86119701076,70514.99895682036
59,8.0,163.3356084505976,105.6617510084414,126.52385042648577,72800.33297798665,79619.61733546539,88246.6015609655
60,8.0,141.98215852583732,118.11716033381195,189.73520118279055,87672.83564863654,76153.05437957804,73681.59072169385
61,8.0,142.93513544177742,149.45022191399053,181.96776750570265,79618.00990137932,80884.30563291791,56460.54239189561
62,8.0,144.1303859049745,134.66715822500873,181.98501111979112,70618.3679794767,79897.85737874382,53467.84047651652
63,8.0,100.76798644173944,163.03564169321788,114.84142980920579,82416.93882060934,83754.50039141347,47411.244885237335
64,8.0,124.92192399586781,108.281518886395,118.72870104248861,80783.91342739444,81585.65436920532,86175.97485721513
65,8.0,130.44979935152,116.59464660508439,162.18160091964688,70474.17734992357,78453.63364443876,62860.03124505567
66,8.0,196.66187342262998,128.48041071861655,164.32916069015295,73247.82454830784,84792.52508015811,45550.354126958715
67,8.0,162.00815393742522,141.81289915538193,154.87784286908513,73654.35578210583,85801.66366352607,48962.736300841236
68,8.0,100.44111415815489,141.71126525342527,180.82739784354789,78477.97584187196,82029.94289777616,48820.705291118305
69,8.0,119.02417211023062,117.89310923353798,181.897286621787,69683.41702904491,78971.53646832609,71657.76728929202
70,8.0,195.29977089362285,117.99350249118595,146.49840054677952,74117.34293672004,82067.81406931553,53039.81215175293
71,8.0,117.82878887646781,178.6275877349114,113.69114064280774,75958.08666595904,79813.9980024326,89043.56565682273
72,8.0,168.62100855571504,105.65525634972624,127.62318126580581,74679.45568805253,74521.37049761665,58444.01140076942
73,8.0,188.003591328109,164.2000438365362,182.69496154565306,82395.99381589162,78736.83631246061,49103.41258850874
74,8.0,117.29610963169694,176.20295346907125,165.5732490874594,78361.7230685326,79846.51700104674,50940.89856459378
75,8.0,183.13271769871824,145.23032852721656,135.62659347125108,79055.25400921488,70996.10484893907,64045.135273434484
76,8.0,104.75624192039626,165.44686077086874,171.9722515454672,77036.5807092775,86200.17495171842,66113.59690237055
77,8.0,175.4478606261065,175.8696537948839,102.79151074992583,74035.24842073143,77462.48260410264,85158.61121574874
78,8.0,164.29584655689462,126.22767317993534,133.7605286829931,76546.4517815925,85148.70117386995,76481.18518854339
79,8.0,167.07712627800476,199.49358299861768,162.06554101331454,85388.525103261,77304.18585666665,87317.59906121949
80,8.0,199.9659583762669,103.19126769381354,109.06144988336086,79079.13975245494,86072.79054544354,84353.82586137828
81,8.0,189.65313471695453,167.63216941593384,161.6388033036037,75823.93165550118,78067.92307071725,53269.59288327094
82,8.0,174.12537431383367,144.07477402412246,128.36710496070978,80879.0348084752,79311.23007199887,55411.92734092312
83,8.0,187.6482437048984,177.68543865498106,105.15382497670585,84203.89454383258,87942.76412929887,75623.8264005538
84,8.0,162.08325576222703,119.37114067705396,156.1659868119835,76513.67660933774,88846.55490223161,85075.1227079053
85,8.0,130.2352918240381,121.37979161142341,165.11685221297387,80939.19857176593,83976.68575540112,69765.7155636514
86,8.0,125.10015480674983,172.12173561025259,198.9043275869842,83928.879645589,84589.95562135623,58051.277454940086
87,8.0,141.39059606954737,130.2663474229286,172.10770571242506,77606.30261749495,80099.76099690354,47971.92362979619
88,8.0,120.2814184953528,174.09337995558096,133.58680166764387,80045.25535696285,81215.28953417038,56478.284795918495
89,8.0,149.2352051509032,114.86147019200101,166.1707839413109,86965.43446770773,81992.65363017327,88068.90112662465
90,8.0,152.42322090506224,115.37386076096749,111.16838111821284,75580.30906472844,72150.66012293141,46455.74295282794
91,8.0,121.23612606885604,170.599841764728,102.39165985345468,75045.08797263129,81451.09361649146,73322.30533672415
92,8.0,100.33612213727909,101.88002602573326,194.55879123535718,69837.33717976409,78807.25487633012,62896.151529229275
93,8.0,147.5939555194013,122.61543552915255,164.81581814332796,72719.07006165895,72808.16797212667,85677.03139506388
94,8.0,176.632739928452,106.17840735826101,127.12589570947421,78139.63662853921,71505.50644288916,74399.95910235238
95,8.0,179.56267984944765,121.10503674996248,168.76952877280107,81647.58394690225,75794.06840228885,75780.05398289964
96,8.0,192.5207681271442,123.04448747720986,196.6624807093279,83085.3267759812,79632.21980994228,46804.153973457556
97,8.0,144.90963784054856,139.15159451828828,167.750595211374,88981.45994263815,75414.28396291951,57177.79551301031
98,8.0,150.21250214421957,112.75057217808107,137.446313056718,72698.60240741409,75813.55915536101,62307.58182911009
99,8.0,173.70880917079313,146.0217857566614,134.8100558598216,86936.7925652985,75579.00039746551,77942.95182393967
100,8.0,194.27793440675532,103.40507973230909,166.7058245449038,79891.02631190303,80696.77381912562,89720.54046061465
101,8.0,145.379876405586,171.31969397999316,142.65911715110227,78028.83112028133,74170.31073837298,84285.56551501152
102,8.0,175.42534357048612,113.51644995710632,114.48158110166914,78729.52660360973,74488.74324256628,50780.89808219937
103,8.0,158.8446397566381,111.4706783113629,147.17894655094463,78502.4959933685,72504.11952823059,70894.67821485965
104,8.0,124.35961848573834,186.34498637780501,115.64376967037535,82724.4295083939,72948.0931452658,51730.059384576445
105,8.0,181.92852113863358,161.1748668480024,131.45095448480672,81481.28386061071,84387.52045872701,82331.18481846488
106,8.0,145.3999705966189,198.38563668889074,120.79045153784813,80246.09408059655,75514.48883285624,56249.42692759341
107,8.0,106.24734878692546,136.32707212844232,119.75730049951422,82142.34780259497,69454.66472660187,49714.82462941345
108,8.0,160.57483905390274,104.30089314038514,191.09009016490904,76436.26051094537,72495.42954884583,57304.55399289802
109,8.0,124.68628637718571,154.83599729032963,115.47958156283164,88720.28483704294,81802.40126975733,86206.9603233974
110,8.0,186.71498728323007,118.30280062117272,152.20074610920005,89007.98358945124,78865.67695583522,89064.57945940313
111,8.0,122.43460495838393,111.17177006103174,184.28451354964741,74451.18517999638,82552.86831856062,62514.90656134387
112,8.0,158.57487817859578,191.61428349639675,178.74964536853992,75159.88648331857,83505.3834578885,52641.374221241844
113,8.0,106.17214462080764,119.92718681513887,143.2783156203944,79140.5447576697,70899.4641786244,78523.99587314704
114,8.0,159.99264050453942,134.88087790510417,133.41727014061988,72552.0084425184,78618.84150472502,76975.19305407967
115,8.0,110.9735483265377,109.93375522051812,181.22881696386344,70665.42348608447,76293.23663635709,76811.78319417205
116,8.0,140.99163562810728,152.91442643094354,103.69442548374074,80714.78359067373,88483.60185534853,86077.28536389486
117,8.0,107.73390524815647,169.42825674166727,197.14645144595198,88901.30889469216,80944.67813410563,56766.77226346961
118,8.0,163.68556750288107,139.37064532815123,135.78654700538175,71022.59400174754,77988.12686929382,80315.03198456799
119,8.0,119.81195201132586,177.24620982669558,196.59121898120466,74737.42970850287,76252.49062621639,49908.99699388293
120,8.0,133.81812672420938,108.37881750574385,173.46146873502343,86249.80388637495,80738.3316896887,58228.540311044184
121,8.0,134.26237271466417,109.72842294240942,175.42187529329976,77574.05274013369,70825.16818163724,56372.81924516588
122,8.0,130.97217807587447,138.09815453855379,167.34238639912164,72531.55049418841,77552.07871832771,49445.49482574757
123,8.0,186.73938211347428,170.03576445044501,136.9383752909862,77533.57285431844,77841.74432374533,71467.39047661996
124,8.0,130.14232277597029,187.59956152303744,154.4213958324827,79604.04901670825,79231.33224139127,53738.65637248981
